truck_id,month,trips_completed,total_miles,total_revenue,average_mpg,maintenance_events,maintenance_cost,downtime_hours,utilization_rate
TRK00065,2023-11-01,26,38444,81870.8,6.41,0,0.0,1970-01-01 00:00:00.000000000,0.867
TRK00065,2023-12-01,29,28474,63659.91,6.52,0,0.0,1970-01-01 00:00:00.000000000,0.935
TRK00065,2024-01-01,25,32555,71690.89,6.58,1,3455.15,1970-01-01 00:00:00.000000022,0.806
TRK00065,2024-02-01,16,26200,50048.93,6.28,0,0.0,1970-01-01 00:00:00.000000000,0.552
TRK00065,2024-03-01,27,42198,84157.24,6.7,0,0.0,1970-01-01 00:00:00.000000000,0.871
TRK00065,2024-04-01,25,36399,84292.4,6.5,0,0.0,1970-01-01 00:00:00.000000000,0.833
TRK00065,2024-05-01,35,52231,110009.39,6.2,0,0.0,1970-01-01 00:00:00.000000000,1.129
TRK00065,2024-06-01,18,18961,45033.71,6.5,1,1882.99,1970-01-01 00:00:00.000000038,0.6
TRK00065,2024-07-01,28,34880,75173.53,6.35,2,6838.9,1970-01-01 00:00:00.000000039,0.903
TRK00065,2024-08-01,28,41860,89758.6,6.52,0,0.0,1970-01-01 00:00:00.000000000,0.903
TRK00065,2024-09-01,26,41641,92112.64,6.61,0,0.0,1970-01-01 00:00:00.000000000,0.867
TRK00065,2024-10-01,33,50453,103541.52,6.57,0,0.0,1970-01-01 00:00:00.000000000,1.065
TRK00065,2024-11-01,26,35954,79599.68,6.49,1,3443.13,1970-01-01 00:00:00.000000041,0.867
TRK00065,2024-12-01,36,58599,128315.96,6.43,2,3500.46,1970-01-01 00:00:00.000000038,1.161
TRK00067,2022-01-01,35,42538,92035.73,6.63,1,2139.83,1970-01-01 00:00:00.000000024,1.129
TRK00067,2022-02-01,28,42320,87241.74,6.45,2,1843.59,1970-01-01 00:00:00.000000041,1.0
TRK00067,2022-03-01,24,33293,69528.24,6.52,3,3143.4,1970-01-01 00:00:00.000000087,0.774
TRK00067,2022-04-01,23,33089,77916.68,6.55,0,0.0,1970-01-01 00:00:00.000000000,0.767
TRK00067,2022-05-01,29,48336,102685.89,6.48,0,0.0,1970-01-01 00:00:00.000000000,0.935
TRK00067,2022-06-01,23,32399,69567.82,6.52,1,2777.72,1970-01-01 00:00:00.000000047,0.767
TRK00067,2022-07-01,27,33070,75307.43,6.22,0,0.0,1970-01-01 00:00:00.000000000,0.871
TRK00067,2022-08-01,26,32282,64648.17,6.51,0,0.0,1970-01-01 00:00:00.000000000,0.839
TRK00067,2022-09-01,37,56247,110950.11,6.56,2,3882.36,1970-01-01 00:00:00.000000063,1.233
TRK00067,2022-10-01,22,34795,74313.34,6.55,1,3143.84,1970-01-01 00:00:00.000000010,0.71
TRK00067,2022-11-01,22,35815,75260.01,6.44,1,2479.88,1970-01-01 00:00:00.000000018,0.733
TRK00067,2022-12-01,23,31986,64325.11,6.42,1,450.39,1970-01-01 00:00:00.000000013,0.742
TRK00067,2023-01-01,29,42021,87095.64,6.48,1,478.77,1970-01-01 00:00:00.000000017,0.935
TRK00067,2023-02-01,33,52703,113538.66,6.61,0,0.0,1970-01-01 00:00:00.000000000,1.179
TRK00067,2023-03-01,24,35672,79329.3,6.37,1,1236.98,1970-01-01 00:00:00.000000007,0.774
TRK00067,2023-04-01,21,32440,77704.72,6.32,0,0.0,1970-01-01 00:00:00.000000000,0.7
TRK00067,2023-05-01,20,29584,65874.41,6.28,1,2377.12,1970-01-01 00:00:00.000000046,0.645
TRK00067,2023-06-01,28,32813,74149.35,6.6,1,3453.66,1970-01-01 00:00:00.000000014,0.933
TRK00067,2023-07-01,30,48356,110226.34,6.55,0,0.0,1970-01-01 00:00:00.000000000,0.968
TRK00067,2023-08-01,17,21697,47020.75,6.52,0,0.0,1970-01-01 00:00:00.000000000,0.548
TRK00067,2023-09-01,22,38611,84835.56,6.52,1,3306.67,1970-01-01 00:00:00.000000017,0.733
TRK00067,2023-10-01,23,34897,78792.61,6.54,1,847.0,1970-01-01 00:00:00.000000042,0.742
TRK00067,2023-11-01,25,35612,79810.31,6.74,0,0.0,1970-01-01 00:00:00.000000000,0.833
TRK00067,2023-12-01,18,26115,56534.19,6.28,1,242.92,1970-01-01 00:00:00.000000043,0.581
TRK00067,2024-01-01,30,38023,82190.7,6.71,1,1278.86,1970-01-01 00:00:00.000000029,0.968
TRK00067,2024-02-01,25,37559,80182.2,6.36,0,0.0,1970-01-01 00:00:00.000000000,0.862
TRK00067,2024-03-01,25,33831,76632.79,6.54,1,1422.04,1970-01-01 00:00:00.000000033,0.806
TRK00067,2024-04-01,21,35568,73822.33,6.27,2,3739.52,1970-01-01 00:00:00.000000058,0.7
TRK00067,2024-05-01,20,27254,65021.26,6.11,0,0.0,1970-01-01 00:00:00.000000000,0.645
TRK00067,2024-06-01,25,32625,71338.77,6.56,1,1711.49,1970-01-01 00:00:00.000000007,0.833
TRK00067,2024-07-01,33,50415,110171.44,6.38,1,826.12,1970-01-01 00:00:00.000000032,1.065
TRK00067,2024-08-01,26,35052,70122.35,6.61,0,0.0,1970-01-01 00:00:00.000000000,0.839
TRK00067,2024-09-01,28,41658,92294.47,6.54,1,858.81,1970-01-01 00:00:00.000000037,0.933
TRK00067,2024-10-01,27,42656,95790.14,6.58,0,0.0,1970-01-01 00:00:00.000000000,0.871
TRK00067,2024-11-01,18,23351,50162.03,6.6,1,1691.98,1970-01-01 00:00:00.000000016,0.6
TRK00067,2024-12-01,21,27925,61449.21,6.51,2,2042.33,1970-01-01 00:00:00.000000046,0.677
TRK00068,2022-01-01,25,39225,80549.97,6.71,2,5067.99,1970-01-01 00:00:00.000000014,0.806
TRK00068,2022-02-01,28,41164,86713.52,6.41,1,1597.03,1970-01-01 00:00:00.000000044,1.0
TRK00068,2022-03-01,22,33771,75434.07,6.62,0,0.0,1970-01-01 00:00:00.000000000,0.71
TRK00068,2022-04-01,22,30877,65780.3,6.47,0,0.0,1970-01-01 00:00:00.000000000,0.733
TRK00068,2022-05-01,22,28995,61304.93,6.49,0,0.0,1970-01-01 00:00:00.000000000,0.71
TRK00068,2022-06-01,20,30188,66502.18,6.5,0,0.0,1970-01-01 00:00:00.000000000,0.667
TRK00068,2022-07-01,24,31537,67293.74,6.64,1,1295.19,1970-01-01 00:00:00.000000030,0.774
TRK00068,2022-08-01,25,30556,66816.6,6.36,2,5790.46,1970-01-01 00:00:00.000000075,0.806
TRK00068,2022-09-01,19,31827,69280.39,6.49,0,0.0,1970-01-01 00:00:00.000000000,0.633
TRK00068,2022-10-01,31,41705,91300.2,6.46,3,8747.72,1970-01-01 00:00:00.000000046,1.0
TRK00068,2022-11-01,31,40852,94341.59,6.41,0,0.0,1970-01-01 00:00:00.000000000,1.033
TRK00068,2022-12-01,30,41542,93990.96,6.41,1,1776.29,1970-01-01 00:00:00.000000013,0.968
TRK00068,2023-01-01,27,42456,96979.97,6.49,2,2315.93,1970-01-01 00:00:00.000000058,0.871
TRK00068,2023-02-01,20,27732,61056.47,6.3,0,0.0,1970-01-01 00:00:00.000000000,0.714
TRK00068,2023-03-01,30,43446,93682.31,6.58,0,0.0,1970-01-01 00:00:00.000000000,0.968
TRK00068,2023-04-01,27,37699,82954.14,6.41,2,3120.05,1970-01-01 00:00:00.000000067,0.9
TRK00068,2023-05-01,23,33578,68259.36,6.35,0,0.0,1970-01-01 00:00:00.000000000,0.742
TRK00068,2023-06-01,15,22936,44107.56,6.31,1,3110.58,1970-01-01 00:00:00.000000035,0.5
TRK00068,2023-07-01,20,34046,75135.77,6.57,0,0.0,1970-01-01 00:00:00.000000000,0.645
TRK00068,2023-08-01,37,48742,108900.76,6.53,0,0.0,1970-01-01 00:00:00.000000000,1.194
TRK00068,2023-09-01,30,35291,77351.7,6.64,0,0.0,1970-01-01 00:00:00.000000000,1.0
TRK00068,2023-10-01,28,42117,91926.36,6.36,1,905.43,1970-01-01 00:00:00.000000024,0.903
TRK00068,2023-11-01,26,35755,76411.35,6.59,1,3349.75,1970-01-01 00:00:00.000000026,0.867
TRK00068,2023-12-01,13,21578,49608.68,6.26,1,1476.82,1970-01-01 00:00:00.000000004,0.419
TRK00068,2024-01-01,22,35235,82756.92,6.46,1,218.74,1970-01-01 00:00:00.000000020,0.71
TRK00068,2024-02-01,21,31415,69966.97,6.52,0,0.0,1970-01-01 00:00:00.000000000,0.724
TRK00068,2024-03-01,23,39160,80474.6,6.41,0,0.0,1970-01-01 00:00:00.000000000,0.742
TRK00068,2024-04-01,25,36733,75930.71,6.48,0,0.0,1970-01-01 00:00:00.000000000,0.833
TRK00068,2024-05-01,25,32797,76856.08,6.49,0,0.0,1970-01-01 00:00:00.000000000,0.806
TRK00068,2024-06-01,23,33711,69337.13,6.46,1,1355.98,1970-01-01 00:00:00.000000002,0.767
TRK00068,2024-07-01,23,28692,62482.16,6.26,1,277.45,1970-01-01 00:00:00.000000032,0.742
TRK00068,2024-08-01,32,38901,87326.76,6.4,1,2426.71,1970-01-01 00:00:00.000000031,1.032
TRK00068,2024-09-01,33,41102,82816.93,6.63,1,587.77,1970-01-01 00:00:00.000000029,1.1
TRK00068,2024-10-01,24,35899,81835.06,6.47,0,0.0,1970-01-01 00:00:00.000000000,0.774
TRK00068,2024-11-01,24,42522,90837.62,6.51,1,1411.82,1970-01-01 00:00:00.000000040,0.8
TRK00068,2024-12-01,29,42867,87907.97,6.42,2,3972.23,1970-01-01 00:00:00.000000033,0.935
TRK00069,2022-01-01,33,43036,96621.77,6.61,0,0.0,1970-01-01 00:00:00.000000000,1.065
TRK00069,2022-02-01,22,26952,62355.07,6.45,0,0.0,1970-01-01 00:00:00.000000000,0.786
TRK00069,2022-03-01,29,42806,88522.6,6.36,0,0.0,1970-01-01 00:00:00.000000000,0.935
TRK00069,2022-04-01,23,27426,54368.64,6.46,1,884.84,1970-01-01 00:00:00.000000034,0.767
TRK00069,2022-05-01,27,38056,83980.73,6.49,1,841.19,1970-01-01 00:00:00.000000028,0.871
TRK00069,2022-06-01,23,33517,72434.29,6.59,1,3511.52,1970-01-01 00:00:00.000000018,0.767
TRK00069,2022-07-01,32,46528,98578.4,6.59,0,0.0,1970-01-01 00:00:00.000000000,1.032
TRK00069,2022-08-01,35,54975,114809.53,6.44,1,168.48,1970-01-01 00:00:00.000000020,1.129
TRK00069,2022-09-01,23,24250,51139.86,6.48,1,1937.59,1970-01-01 00:00:00.000000011,0.767
TRK00069,2022-10-01,20,30806,65763.24,6.37,0,0.0,1970-01-01 00:00:00.000000000,0.645
TRK00069,2022-11-01,29,36737,80737.61,6.66,0,0.0,1970-01-01 00:00:00.000000000,0.967
TRK00069,2022-12-01,30,50649,115166.99,6.48,1,3338.89,1970-01-01 00:00:00.000000011,0.968
TRK00069,2023-01-01,29,35198,80125.95,6.67,0,0.0,1970-01-01 00:00:00.000000000,0.935
TRK00069,2023-02-01,26,41376,84513.87,6.48,0,0.0,1970-01-01 00:00:00.000000000,0.929
TRK00069,2023-03-01,26,29859,67168.59,6.59,0,0.0,1970-01-01 00:00:00.000000000,0.839
TRK00069,2023-04-01,22,27725,64312.87,6.47,1,3272.95,1970-01-01 00:00:00.000000005,0.733
TRK00069,2023-05-01,19,29074,53104.64,6.49,1,997.17,1970-01-01 00:00:00.000000005,0.613
TRK00069,2023-06-01,29,43288,94902.11,6.5,0,0.0,1970-01-01 00:00:00.000000000,0.967
TRK00069,2023-07-01,24,38623,80214.52,6.64,0,0.0,1970-01-01 00:00:00.000000000,0.774
TRK00069,2023-08-01,26,34931,76879.16,6.37,2,3815.05,1970-01-01 00:00:00.000000068,0.839
TRK00069,2023-09-01,21,28938,63046.02,6.3,0,0.0,1970-01-01 00:00:00.000000000,0.7
TRK00069,2023-10-01,19,28487,63755.69,6.57,0,0.0,1970-01-01 00:00:00.000000000,0.613
TRK00069,2023-11-01,32,47715,107808.55,6.53,0,0.0,1970-01-01 00:00:00.000000000,1.067
TRK00069,2023-12-01,30,45616,105386.84,6.51,0,0.0,1970-01-01 00:00:00.000000000,0.968
TRK00069,2024-01-01,20,27398,62270.59,6.7,2,4262.76,1970-01-01 00:00:00.000000049,0.645
TRK00069,2024-02-01,24,31556,69391.15,6.43,0,0.0,1970-01-01 00:00:00.000000000,0.828
TRK00069,2024-03-01,29,40514,87081.4,6.51,0,0.0,1970-01-01 00:00:00.000000000,0.935
TRK00069,2024-04-01,31,38818,77380.39,6.64,2,4498.46,1970-01-01 00:00:00.000000044,1.033
TRK00069,2024-05-01,29,45205,98555.64,6.62,0,0.0,1970-01-01 00:00:00.000000000,0.935
TRK00069,2024-06-01,24,32950,70097.37,6.45,2,4602.58,1970-01-01 00:00:00.000000041,0.8
TRK00069,2024-07-01,19,28479,58407.97,6.54,1,2000.35,1970-01-01 00:00:00.000000003,0.613
TRK00069,2024-08-01,19,33324,76954.71,6.46,0,0.0,1970-01-01 00:00:00.000000000,0.613
TRK00069,2024-09-01,30,45637,90870.37,6.35,0,0.0,1970-01-01 00:00:00.000000000,1.0
TRK00069,2024-10-01,29,39976,80686.39,6.62,0,0.0,1970-01-01 00:00:00.000000000,0.935
TRK00069,2024-11-01,27,39279,83612.05,6.49,1,995.16,1970-01-01 00:00:00.000000025,0.9
TRK00069,2024-12-01,25,28406,62412.17,6.55,0,0.0,1970-01-01 00:00:00.000000000,0.806
TRK00070,2022-01-01,21,29770,57239.48,6.43,1,3000.23,1970-01-01 00:00:00.000000031,0.677
TRK00070,2022-02-01,24,27069,57184.46,6.51,0,0.0,1970-01-01 00:00:00.000000000,0.857
TRK00070,2022-03-01,33,40496,85666.38,6.72,0,0.0,1970-01-01 00:00:00.000000000,1.065
TRK00070,2022-04-01,28,42332,94296.06,6.72,0,0.0,1970-01-01 00:00:00.000000000,0.933
TRK00070,2022-05-01,28,41741,87089.73,6.48,1,1426.64,1970-01-01 00:00:00.000000005,0.903
TRK00070,2022-06-01,27,35447,75572.8,6.4,2,4204.4,1970-01-01 00:00:00.000000063,0.9
TRK00070,2022-07-01,24,32508,65153.36,6.58,0,0.0,1970-01-01 00:00:00.000000000,0.774
TRK00070,2022-08-01,35,49075,109137.62,6.45,0,0.0,1970-01-01 00:00:00.000000000,1.129
TRK00070,2022-09-01,18,22135,43959.9,6.54,2,5418.81,1970-01-01 00:00:00.000000022,0.6
TRK00070,2022-10-01,40,60809,123174.13,6.53,1,2157.94,1970-01-01 00:00:00.000000013,1.29
TRK00070,2022-11-01,22,32406,65761.66,6.43,1,493.79,1970-01-01 00:00:00.000000008,0.733
TRK00070,2022-12-01,29,41085,84792.58,6.58,0,0.0,1970-01-01 00:00:00.000000000,0.935
TRK00070,2023-01-01,22,35747,69215.33,6.59,0,0.0,1970-01-01 00:00:00.000000000,0.71
TRK00070,2023-02-01,25,41738,85759.68,6.47,0,0.0,1970-01-01 00:00:00.000000000,0.893
TRK00070,2023-03-01,37,51487,117610.69,6.4,0,0.0,1970-01-01 00:00:00.000000000,1.194
TRK00070,2023-04-01,23,29986,66311.05,6.65,0,0.0,1970-01-01 00:00:00.000000000,0.767
TRK00070,2023-05-01,28,49758,112617.11,6.6,0,0.0,1970-01-01 00:00:00.000000000,0.903
TRK00070,2023-06-01,22,22353,50781.35,6.6,0,0.0,1970-01-01 00:00:00.000000000,0.733
TRK00070,2023-07-01,24,34653,77956.8,6.51,0,0.0,1970-01-01 00:00:00.000000000,0.774
TRK00070,2023-08-01,32,51144,113136.56,6.47,0,0.0,1970-01-01 00:00:00.000000000,1.032
TRK00070,2023-09-01,29,46714,94518.43,6.27,1,4005.05,1970-01-01 00:00:00.000000019,0.967
TRK00070,2023-10-01,28,41958,85682.03,6.52,1,3722.37,1970-01-01 00:00:00.000000008,0.903
TRK00070,2023-11-01,31,38651,87531.03,6.41,1,4003.61,1970-01-01 00:00:00.000000014,1.033
TRK00070,2023-12-01,21,26249,58391.19,6.39,0,0.0,1970-01-01 00:00:00.000000000,0.677
TRK00070,2024-01-01,20,28047,58103.75,6.59,0,0.0,1970-01-01 00:00:00.000000000,0.645
TRK00070,2024-02-01,22,26577,54876.19,6.47,0,0.0,1970-01-01 00:00:00.000000000,0.759
TRK00070,2024-03-01,20,25730,51466.13,6.76,1,1554.05,1970-01-01 00:00:00.000000040,0.645
TRK00070,2024-04-01,30,44247,91003.17,6.46,0,0.0,1970-01-01 00:00:00.000000000,1.0
TRK00070,2024-05-01,46,59867,129477.56,6.4,0,0.0,1970-01-01 00:00:00.000000000,1.484
TRK00070,2024-06-01,30,44744,90632.82,6.51,1,1578.69,1970-01-01 00:00:00.000000041,1.0
TRK00070,2024-07-01,18,26593,60893.78,6.69,0,0.0,1970-01-01 00:00:00.000000000,0.581
TRK00070,2024-08-01,20,26199,55200.73,6.55,1,2701.15,1970-01-01 00:00:00.000000030,0.645
TRK00070,2024-09-01,22,30171,69806.95,6.21,1,1875.59,1970-01-01 00:00:00.000000009,0.733
TRK00070,2024-10-01,22,31142,60159.87,6.62,0,0.0,1970-01-01 00:00:00.000000000,0.71
TRK00070,2024-11-01,24,31433,69139.36,6.56,0,0.0,1970-01-01 00:00:00.000000000,0.8
TRK00070,2024-12-01,18,19458,40817.26,6.55,0,0.0,1970-01-01 00:00:00.000000000,0.581
TRK00071,2022-01-01,26,34694,65800.59,6.48,0,0.0,1970-01-01 00:00:00.000000000,0.839
TRK00071,2022-02-01,24,27917,58969.41,6.49,1,3385.38,1970-01-01 00:00:00.000000028,0.857
TRK00071,2022-03-01,20,31961,72704.01,6.39,0,0.0,1970-01-01 00:00:00.000000000,0.645
TRK00071,2022-04-01,30,43737,97216.33,6.46,0,0.0,1970-01-01 00:00:00.000000000,1.0
TRK00071,2022-05-01,21,29156,67935.36,6.5,1,2180.51,1970-01-01 00:00:00.000000010,0.677
TRK00071,2022-06-01,19,31379,67962.71,6.28,2,2979.42,1970-01-01 00:00:00.000000065,0.633
TRK00071,2022-07-01,30,41386,93962.55,6.57,0,0.0,1970-01-01 00:00:00.000000000,0.968
TRK00071,2022-08-01,33,45992,97734.79,6.35,1,644.41,1970-01-01 00:00:00.000000032,1.065
TRK00071,2022-09-01,24,34163,74007.56,6.65,0,0.0,1970-01-01 00:00:00.000000000,0.8
TRK00071,2022-10-01,22,29728,59757.31,6.51,0,0.0,1970-01-01 00:00:00.000000000,0.71
TRK00071,2022-11-01,33,39442,82237.51,6.59,1,2019.04,1970-01-01 00:00:00.000000005,1.1
TRK00071,2022-12-01,27,32567,76252.35,6.45,1,1829.01,1970-01-01 00:00:00.000000030,0.871
TRK00071,2023-01-01,28,38928,78731.27,6.69,1,1586.15,1970-01-01 00:00:00.000000020,0.903
TRK00071,2023-02-01,18,22145,43872.56,6.59,1,1067.13,1970-01-01 00:00:00.000000018,0.643
TRK00071,2023-03-01,28,43180,94485.54,6.43,1,3260.96,1970-01-01 00:00:00.000000008,0.903
TRK00071,2023-04-01,31,45836,96854.76,6.37,1,845.12,1970-01-01 00:00:00.000000010,1.033
TRK00071,2023-05-01,23,33185,76290.26,6.57,2,7465.45,1970-01-01 00:00:00.000000072,0.742
TRK00071,2023-06-01,34,51935,112966.44,6.38,2,6051.07,1970-01-01 00:00:00.000000021,1.133
TRK00071,2023-07-01,24,26943,58230.07,6.4,0,0.0,1970-01-01 00:00:00.000000000,0.774
TRK00071,2023-08-01,30,47391,100980.15,6.45,1,842.24,1970-01-01 00:00:00.000000002,0.968
TRK00071,2023-09-01,18,21240,48951.78,6.38,0,0.0,1970-01-01 00:00:00.000000000,0.6
TRK00071,2023-10-01,22,27696,58346.79,6.57,2,2555.96,1970-01-01 00:00:00.000000049,0.71
TRK00071,2023-11-01,23,33054,73933.36,6.58,1,1800.93,1970-01-01 00:00:00.000000044,0.767
TRK00071,2023-12-01,28,42177,89125.92,6.66,2,5107.27,1970-01-01 00:00:00.000000065,0.903
TRK00071,2024-01-01,21,32995,68577.45,6.5,2,1393.4,1970-01-01 00:00:00.000000082,0.677
TRK00071,2024-02-01,22,24217,53686.54,6.51,0,0.0,1970-01-01 00:00:00.000000000,0.759
TRK00071,2024-03-01,26,35146,75004.84,6.59,2,5297.59,1970-01-01 00:00:00.000000052,0.839
TRK00071,2024-04-01,31,51119,107403.56,6.57,1,939.19,1970-01-01 00:00:00.000000004,1.033
TRK00071,2024-05-01,23,29050,61000.43,6.42,0,0.0,1970-01-01 00:00:00.000000000,0.742
TRK00071,2024-06-01,28,40455,89028.12,6.53,0,0.0,1970-01-01 00:00:00.000000000,0.933
TRK00071,2024-07-01,24,34849,75205.89,6.48,1,1310.47,1970-01-01 00:00:00.000000038,0.774
TRK00071,2024-08-01,22,29909,69034.9,6.49,1,2819.18,1970-01-01 00:00:00.000000002,0.71
TRK00071,2024-09-01,21,28140,63363.62,6.55,1,3284.34,1970-01-01 00:00:00.000000023,0.7
TRK00071,2024-10-01,27,38506,87050.5,6.61,0,0.0,1970-01-01 00:00:00.000000000,0.871
TRK00071,2024-11-01,28,38112,73964.39,6.73,1,977.91,1970-01-01 00:00:00.000000042,0.933
TRK00071,2024-12-01,22,30938,71302.38,6.35,1,2054.42,1970-01-01 00:00:00.000000029,0.71
TRK00072,2022-01-01,20,33590,71888.44,6.35,2,2144.16,1970-01-01 00:00:00.000000015,0.645
TRK00072,2022-02-01,23,31524,59157.62,6.51,0,0.0,1970-01-01 00:00:00.000000000,0.821
TRK00072,2022-03-01,22,36012,76671.54,6.3,1,511.4,1970-01-01 00:00:00.000000031,0.71
TRK00072,2022-04-01,31,47099,102512.51,6.54,3,5755.43,1970-01-01 00:00:00.000000058,1.033
TRK00072,2022-05-01,27,39727,87463.69,6.51,1,199.51,1970-01-01 00:00:00.000000040,0.871
TRK00072,2022-06-01,26,46588,101214.39,6.32,1,1371.27,1970-01-01 00:00:00.000000011,0.867
TRK00072,2022-07-01,18,29899,61940.14,6.46,2,3907.31,1970-01-01 00:00:00.000000066,0.581
TRK00072,2022-08-01,21,27770,59089.33,6.47,1,2288.85,1970-01-01 00:00:00.000000014,0.677
TRK00072,2022-09-01,25,36593,78639.8,6.46,1,257.42,1970-01-01 00:00:00.000000042,0.833
TRK00072,2022-10-01,18,29384,63790.14,6.39,0,0.0,1970-01-01 00:00:00.000000000,0.581
TRK00072,2022-11-01,23,32845,68222.5,6.61,0,0.0,1970-01-01 00:00:00.000000000,0.767
TRK00072,2022-12-01,22,27152,51607.09,6.48,0,0.0,1970-01-01 00:00:00.000000000,0.71
TRK00072,2023-01-01,27,44547,101962.22,6.59,1,3891.41,1970-01-01 00:00:00.000000025,0.871
TRK00072,2023-02-01,24,31659,72551.31,6.48,0,0.0,1970-01-01 00:00:00.000000000,0.857
TRK00072,2023-03-01,35,53192,113677.29,6.4,0,0.0,1970-01-01 00:00:00.000000000,1.129
TRK00072,2023-04-01,21,32095,80375.44,6.41,1,2840.46,1970-01-01 00:00:00.000000033,0.7
TRK00072,2023-05-01,23,37839,81221.39,6.49,0,0.0,1970-01-01 00:00:00.000000000,0.742
TRK00072,2023-06-01,20,31083,66791.51,6.47,0,0.0,1970-01-01 00:00:00.000000000,0.667
TRK00072,2023-07-01,19,30345,65672.24,6.55,1,1766.53,1970-01-01 00:00:00.000000037,0.613
TRK00072,2023-08-01,23,36335,75877.85,6.46,0,0.0,1970-01-01 00:00:00.000000000,0.742
TRK00072,2023-09-01,21,31249,68135.75,6.37,0,0.0,1970-01-01 00:00:00.000000000,0.7
TRK00072,2023-10-01,32,47629,105579.5,6.44,3,3882.23,1970-01-01 00:00:00.000000040,1.032
TRK00072,2023-11-01,30,42244,97089.16,6.37,0,0.0,1970-01-01 00:00:00.000000000,1.0
TRK00072,2023-12-01,21,28312,59973.37,6.32,2,4250.56,1970-01-01 00:00:00.000000058,0.677
TRK00072,2024-01-01,29,39786,92003.58,6.47,0,0.0,1970-01-01 00:00:00.000000000,0.935
TRK00072,2024-02-01,26,32883,71271.53,6.51,1,2634.86,1970-01-01 00:00:00.000000012,0.897
TRK00072,2024-03-01,27,39624,85722.06,6.36,0,0.0,1970-01-01 00:00:00.000000000,0.871
TRK00072,2024-04-01,29,35691,71081.89,6.47,3,6129.23,1970-01-01 00:00:00.000000073,0.967
TRK00072,2024-05-01,32,44753,94211.99,6.61,0,0.0,1970-01-01 00:00:00.000000000,1.032
TRK00072,2024-06-01,22,36972,73850.65,6.48,2,3062.72,1970-01-01 00:00:00.000000059,0.733
TRK00072,2024-07-01,29,38207,79544.38,6.37,0,0.0,1970-01-01 00:00:00.000000000,0.935
TRK00072,2024-08-01,25,39423,89331.06,6.5,2,3086.92,1970-01-01 00:00:00.000000044,0.806
TRK00072,2024-09-01,23,26396,58056.5,6.35,0,0.0,1970-01-01 00:00:00.000000000,0.767
TRK00072,2024-10-01,21,33755,71276.33,6.53,0,0.0,1970-01-01 00:00:00.000000000,0.677
TRK00072,2024-11-01,24,31155,63736.97,6.65,1,429.53,1970-01-01 00:00:00.000000009,0.8
TRK00072,2024-12-01,22,20802,43806.93,6.24,1,1693.9,1970-01-01 00:00:00.000000024,0.71
TRK00073,2022-01-01,27,37448,78423.06,6.59,0,0.0,1970-01-01 00:00:00.000000000,0.871
TRK00073,2022-02-01,26,38212,81267.17,6.49,0,0.0,1970-01-01 00:00:00.000000000,0.929
TRK00073,2022-03-01,21,31397,59924.52,6.55,1,3014.22,1970-01-01 00:00:00.000000019,0.677
TRK00073,2022-04-01,27,31335,66234.37,6.71,3,6407.03,1970-01-01 00:00:00.000000091,0.9
TRK00073,2022-05-01,28,37707,78873.26,6.56,1,3178.02,1970-01-01 00:00:00.000000015,0.903
TRK00073,2022-06-01,24,27213,60489.41,6.45,0,0.0,1970-01-01 00:00:00.000000000,0.8
TRK00073,2022-07-01,20,31483,65408.21,6.54,3,3840.38,1970-01-01 00:00:00.000000098,0.645
TRK00073,2022-08-01,24,34861,74177.43,6.33,0,0.0,1970-01-01 00:00:00.000000000,0.774
TRK00073,2022-09-01,22,31089,69139.27,6.5,1,1563.2,1970-01-01 00:00:00.000000022,0.733
TRK00073,2022-10-01,27,36368,74112.73,6.48,0,0.0,1970-01-01 00:00:00.000000000,0.871
TRK00073,2022-11-01,27,33550,72296.24,6.62,1,1820.46,1970-01-01 00:00:00.000000003,0.9
TRK00073,2022-12-01,28,39221,84764.39,6.47,2,5019.84,1970-01-01 00:00:00.000000061,0.903
TRK00073,2023-01-01,28,42044,91915.58,6.48,1,3096.77,1970-01-01 00:00:00.000000020,0.903
TRK00073,2023-02-01,32,53715,112030.92,6.38,2,5204.22,1970-01-01 00:00:00.000000017,1.143
TRK00073,2023-03-01,26,37916,79375.25,6.56,2,3234.81,1970-01-01 00:00:00.000000026,0.839
TRK00073,2023-04-01,31,47175,111297.61,6.37,0,0.0,1970-01-01 00:00:00.000000000,1.033
TRK00073,2023-05-01,25,30686,65606.5,6.58,0,0.0,1970-01-01 00:00:00.000000000,0.806
TRK00073,2023-06-01,23,32038,63848.78,6.7,0,0.0,1970-01-01 00:00:00.000000000,0.767
TRK00073,2023-07-01,22,32123,68343.37,6.4,1,636.48,1970-01-01 00:00:00.000000037,0.71
TRK00073,2023-08-01,30,41539,91436.38,6.5,0,0.0,1970-01-01 00:00:00.000000000,0.968
TRK00073,2023-09-01,26,45748,101913.96,6.53,1,2100.03,1970-01-01 00:00:00.000000045,0.867
TRK00073,2023-10-01,29,36328,78309.04,6.48,2,1290.91,1970-01-01 00:00:00.000000053,0.935
TRK00073,2023-11-01,23,33756,72038.6,6.65,1,3758.7,1970-01-01 00:00:00.000000040,0.767
TRK00073,2023-12-01,22,27270,61398.91,6.41,2,2590.62,1970-01-01 00:00:00.000000053,0.71
TRK00073,2024-01-01,16,27674,59999.88,6.21,2,4332.69,1970-01-01 00:00:00.000000071,0.516
TRK00073,2024-02-01,22,33570,73383.9,6.58,2,1514.79,1970-01-01 00:00:00.000000050,0.759
